train_batch;infer_batch;tid;pred;truth;probs
1;10;97;19;3;[[0.05090997368097305, 0.050680577754974365, 0.049984801560640335, 0.05027880147099495, 0.05081379413604736, 0.04742826893925667, 0.047962553799152374, 0.04773825779557228, 0.047803670167922974, 0.050408124923706055, 0.05107845366001129, 0.05111149325966835, 0.05107845366001129, 0.0511271096765995, 0.051205478608608246, 0.051186077296733856, 0.04907001182436943, 0.0477837435901165, 0.05107320845127106, 0.05127711221575737, 0.0, 0.0]]
1;20;190;4;16;[[0.050981469452381134, 0.05114448070526123, 0.050218790769577026, 0.049812473356723785, 0.05117654427886009, 0.04784473031759262, 0.048558637499809265, 0.04779449850320816, 0.047798171639442444, 0.047798171639442444, 0.05111900717020035, 0.05115600675344467, 0.05078715831041336, 0.050760235637426376, 0.05086273327469826, 0.050814613699913025, 0.04966028407216072, 0.05041096359491348, 0.0505179800093174, 0.05078298971056938, 0.0, 0.0]]
1;27;264;2;9;[[0.09034654498100281, 0.08992626518011093, 0.09458541870117188, 0.09197948127985, 0.09036175906658173, 0.09045135974884033, 0.0908665657043457, 0.09381598979234695, 0.08975581079721451, 0.09257883578538895, 0.08533202111721039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;41;409;2;4;[[0.09535583108663559, 0.10278657078742981, 0.10378602892160416, 0.09926312416791916, 0.09994298219680786, 0.10024747252464294, 0.10280212759971619, 0.0959540456533432, 0.09774431586265564, 0.10211754590272903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;70;694;19;3;[[0.047886982560157776, 0.0502745695412159, 0.050276532769203186, 0.0500701442360878, 0.051110364496707916, 0.04770364239811897, 0.048034217208623886, 0.04785049706697464, 0.05103332921862602, 0.04791606217622757, 0.05137656629085541, 0.051409799605607986, 0.05137656629085541, 0.0514255091547966, 0.050570230931043625, 0.05148481950163841, 0.049356404691934586, 0.04789608716964722, 0.051371291279792786, 0.051576387137174606, 0.0, 0.0]]
1;94;930;2;0;[[0.1395915299654007, 0.16427300870418549, 0.16519522666931152, 0.1346960961818695, 0.1349666863679886, 0.12621425092220306, 0.1350632756948471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;27;264;1;6;[[0.12328803539276123, 0.13307476043701172, 0.12036868184804916, 0.12590858340263367, 0.1309375911951065, 0.12147364020347595, 0.13060727715492249, 0.11434148252010345, 0.0, 0.0, 0.0]]
1;41;409;0;2;[[0.17699748277664185, 0.16187848150730133, 0.17291031777858734, 0.15827961266040802, 0.15876293182373047, 0.1711711883544922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;2;17;2;0;[[0.17366649210453033, 0.16426676511764526, 0.17369771003723145, 0.16278967261314392, 0.16278967261314392, 0.16278967261314392]]
1;3;20;2;0;[0.2755710184574127, 0.33462995290756226, 0.3897990584373474, 0.0, 0.0, 0.0]
1;3;22;1;0;[0.359211266040802, 0.6407887935638428, 0.0, 0.0, 0.0, 0.0]
1;3;23;2;1;[0.33462995290756226, 0.2755710184574127, 0.3897990584373474, 0.0, 0.0, 0.0]
1;3;27;1;2;[0.37094682455062866, 0.37094682455062866, 0.2581063210964203, 0.0, 0.0, 0.0]
1;3;29;0;1;[0.5595989227294922, 0.4404010772705078, 0.0, 0.0, 0.0, 0.0]
1;4;31;4;0;[0.16570894420146942, 0.16835984587669373, 0.16742292046546936, 0.16864731907844543, 0.16864731907844543, 0.16121359169483185]
1;4;32;2;3;[0.2550574839115143, 0.2550574839115143, 0.2827545702457428, 0.20713038742542267, 0.0, 0.0]
1;4;33;1;2;[0.3556070327758789, 0.3556070327758789, 0.2887859344482422, 0.0, 0.0, 0.0]
1;4;34;0;1;[0.551426112651825, 0.44857385754585266, 0.0, 0.0, 0.0, 0.0]
1;4;36;0;1;[0.5171799659729004, 0.4828200042247772, 0.0, 0.0, 0.0, 0.0]
1;4;38;0;1;[0.5516133904457092, 0.448386549949646, 0.0, 0.0, 0.0, 0.0]
1;5;40;0;1;[0.5479686260223389, 0.45203134417533875, 0.0, 0.0, 0.0, 0.0]
1;5;42;0;1;[0.5802831053733826, 0.41971689462661743, 0.0, 0.0, 0.0, 0.0]
1;5;46;1;0;[0.2390270233154297, 0.2750917673110962, 0.2515425980091095, 0.23433859646320343, 0.0, 0.0]
