train_batch;infer_batch;tid;pred;truth;probs
1;34;334;0;5;[[0.22470486164093018, 0.09802532196044922, 0.10615052282810211, 0.09576568007469177, 0.10675420612096786, 0.18252207338809967, 0.1860773265361786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;36;350;6;7;[[0.0986669734120369, 0.13835644721984863, 0.09070410579442978, 0.09211722016334534, 0.07335102558135986, 0.09195152670145035, 0.18482595682144165, 0.12478204816579819, 0.1052447035908699, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;36;350;6;7;[[0.09243562817573547, 0.13512225449085236, 0.07960307598114014, 0.0853671282529831, 0.07114756852388382, 0.08495843410491943, 0.190885528922081, 0.15106384456157684, 0.10941658169031143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;36;350;6;7;[[0.08691053837537766, 0.12652453780174255, 0.07336555421352386, 0.07966306060552597, 0.06646985560655594, 0.07962051779031754, 0.1898140162229538, 0.18581648170948029, 0.111815445125103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;34;331;0;5;[0.23880624771118164, 0.10417691618204117, 0.1099245473742485, 0.10177546739578247, 0.1105496883392334, 0.2142588049173355, 0.12050830572843552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;34;332;0;3;[0.29400011897087097, 0.1685338020324707, 0.1443016082048416, 0.23156583309173584, 0.16159865260124207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;34;333;0;5;[0.23877790570259094, 0.10416454821825027, 0.10994978249073029, 0.10176339000463486, 0.11057506501674652, 0.21423335373401642, 0.12053597718477249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;34;334;0;5;[0.22470486164093018, 0.09802532196044922, 0.10615052282810211, 0.09576568007469177, 0.10675420612096786, 0.18252207338809967, 0.1860773265361786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;34;335;0;5;[0.2390987128019333, 0.10430449992418289, 0.109919473528862, 0.10190010815858841, 0.1105445921421051, 0.21415553987026215, 0.12007712572813034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;34;337;0;5;[0.2535724341869354, 0.09411031752824783, 0.10616031289100647, 0.09566402435302734, 0.10616031289100647, 0.23862481117248535, 0.10570786893367767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
