train_batch;infer_batch;tid;pred;truth;probs
1;3;22;1;0;[[0.48216408491134644, 0.5178359150886536, 0.0, 0.0]]
1;8;73;2;0;[[0.1769774705171585, 0.15921315550804138, 0.1777895987033844, 0.1577870398759842, 0.17450471222400665, 0.15372809767723083]]
1;12;119;1;0;[[0.11398153007030487, 0.20098568499088287, 0.1641472578048706, 0.17061029374599457, 0.18716685473918915, 0.16310830414295197, 0.0, 0.0]]
1;13;127;2;0;[[0.159190371632576, 0.18177421391010284, 0.18240422010421753, 0.15887708961963654, 0.15887708961963654, 0.15887708961963654, 0.0, 0.0, 0.0]]
1;22;219;3;0;[[0.15085124969482422, 0.1684952676296234, 0.16713514924049377, 0.1798086017370224, 0.16655248403549194, 0.16715724766254425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;26;256;3;1;[[0.2335173636674881, 0.2129756510257721, 0.2767534554004669, 0.2767534554004669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;50;493;8;13;[[0.04837748035788536, 0.04780920594930649, 0.0483853742480278, 0.04639918729662895, 0.04765088111162186, 0.04792988300323486, 0.04798725247383118, 0.048362940549850464, 0.048420827835798264, 0.0472525879740715, 0.0483853742480278, 0.048362940549850464, 0.0480814203619957, 0.046787943691015244, 0.04832753166556358, 0.0478680282831192, 0.04637222737073898, 0.04779118672013283, 0.04670323058962822, 0.04637222737073898, 0.04637222737073898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;66;650;5;3;[0.15441910922527313, 0.16247431933879852, 0.16594818234443665, 0.17296913266181946, 0.16667057573795319, 0.17751871049404144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;66;651;1;9;[0.0809696689248085, 0.09893269836902618, 0.07897472381591797, 0.08042868226766586, 0.07978998124599457, 0.08088794350624084, 0.0798005759716034, 0.08096713572740555, 0.08088851720094681, 0.09186822175979614, 0.0805668979883194, 0.08592501282691956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;26;256;7;0;[[0.12548242509365082, 0.12494313716888428, 0.12494313716888428, 0.12041675299406052, 0.1250133514404297, 0.12470566481351852, 0.12724779546260834, 0.12724779546260834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
