train_batch;infer_batch;tid;pred;truth;probs
1;7;839;9;12;[[0.02878819964826107, 0.03345828130841255, 0.03093179687857628, 0.03261537104845047, 0.029423600062727928, 0.029413703829050064, 0.02999838814139366, 0.028740450739860535, 0.029839113354682922, 0.03518444672226906, 0.02863302268087864, 0.02878819964826107, 0.03304216265678406, 0.03015240840613842, 0.029716242104768753, 0.028740450739860535, 0.030030900612473488, 0.029415937140583992, 0.029348459094762802, 0.02885439060628414, 0.029441263526678085, 0.029017586261034012, 0.03308107703924179, 0.031936824321746826, 0.029206467792391777, 0.029291829094290733, 0.032448507845401764, 0.029325008392333984, 0.028674522414803505, 0.029086196795105934, 0.03260213881731033, 0.032074227929115295, 0.02869885414838791, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;63;610;0;7;[[0.0672159343957901, 0.04979164898395538, 0.05449124053120613, 0.051183298230171204, 0.049629103392362595, 0.05376284196972847, 0.0542561411857605, 0.06244660168886185, 0.05010600760579109, 0.04960891231894493, 0.04962533712387085, 0.048672910779714584, 0.05570072680711746, 0.04920245707035065, 0.05120675265789032, 0.052287787199020386, 0.04899459332227707, 0.05358460173010826, 0.04823312908411026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;7;839;9;12;[[0.02878819964826107, 0.03345828130841255, 0.03093179687857628, 0.03261537104845047, 0.029423600062727928, 0.029413703829050064, 0.02999838814139366, 0.028740450739860535, 0.029839113354682922, 0.03518444672226906, 0.02863302268087864, 0.02878819964826107, 0.03304216265678406, 0.03015240840613842, 0.029716242104768753, 0.028740450739860535, 0.030030900612473488, 0.029415937140583992, 0.029348459094762802, 0.02885439060628414, 0.029441263526678085, 0.029017586261034012, 0.03308107703924179, 0.031936824321746826, 0.029206467792391777, 0.029291829094290733, 0.032448507845401764, 0.029325008392333984, 0.028674522414803505, 0.029086196795105934, 0.03260213881731033, 0.032074227929115295, 0.02869885414838791, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;7;839;3;5;[[0.05333518236875534, 0.0541875958442688, 0.052837762981653214, 0.05426885187625885, 0.05304080247879028, 0.053226348012685776, 0.05143098533153534, 0.051330942660570145, 0.053179413080215454, 0.05132557451725006, 0.05148546025156975, 0.05194489657878876, 0.05093223601579666, 0.053122762590646744, 0.05288171023130417, 0.05355137959122658, 0.053227830678224564, 0.05255182832479477, 0.05213848873972893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;98;1010;0;8;[[0.03719492256641388, 0.033117495477199554, 0.03442619368433952, 0.03407132998108864, 0.03333473578095436, 0.03539113327860832, 0.03614834323525429, 0.0362592488527298, 0.03571130335330963, 0.03451584652066231, 0.03450016304850578, 0.0339755155146122, 0.033545851707458496, 0.03429436311125755, 0.03345484659075737, 0.035086821764707565, 0.03413303196430206, 0.03366519883275032, 0.03418276458978653, 0.03407660871744156, 0.032946061342954636, 0.03472832962870598, 0.03473634645342827, 0.03415077179670334, 0.03658491373062134, 0.034097664058208466, 0.035148415714502335, 0.033969320356845856, 0.03255254402756691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;63;610;0;7;[[0.0672159343957901, 0.04979164898395538, 0.05449124053120613, 0.051183298230171204, 0.049629103392362595, 0.05376284196972847, 0.0542561411857605, 0.06244660168886185, 0.05010600760579109, 0.04960891231894493, 0.04962533712387085, 0.048672910779714584, 0.05570072680711746, 0.04920245707035065, 0.05120675265789032, 0.052287787199020386, 0.04899459332227707, 0.05358460173010826, 0.04823312908411026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;100;2381;1;12;[[0.06470286846160889, 0.07470135390758514, 0.06358541548252106, 0.06336532533168793, 0.06787805259227753, 0.06353624165058136, 0.06691450625658035, 0.06596498936414719, 0.06716112047433853, 0.07163781672716141, 0.06585481017827988, 0.0664060041308403, 0.06505434215068817, 0.06682972609996796, 0.06640738993883133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;7;839;3;5;[[0.05333518236875534, 0.0541875958442688, 0.052837762981653214, 0.05426885187625885, 0.05304080247879028, 0.053226348012685776, 0.05143098533153534, 0.051330942660570145, 0.053179413080215454, 0.05132557451725006, 0.05148546025156975, 0.05194489657878876, 0.05093223601579666, 0.053122762590646744, 0.05288171023130417, 0.05355137959122658, 0.053227830678224564, 0.05255182832479477, 0.05213848873972893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;98;1010;0;8;[[0.03719492256641388, 0.033117495477199554, 0.03442619368433952, 0.03407132998108864, 0.03333473578095436, 0.03539113327860832, 0.03614834323525429, 0.0362592488527298, 0.03571130335330963, 0.03451584652066231, 0.03450016304850578, 0.0339755155146122, 0.033545851707458496, 0.03429436311125755, 0.03345484659075737, 0.035086821764707565, 0.03413303196430206, 0.03366519883275032, 0.03418276458978653, 0.03407660871744156, 0.032946061342954636, 0.03472832962870598, 0.03473634645342827, 0.03415077179670334, 0.03658491373062134, 0.034097664058208466, 0.035148415714502335, 0.033969320356845856, 0.03255254402756691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;100;2381;1;12;[[0.06470286846160889, 0.07470135390758514, 0.06358541548252106, 0.06336532533168793, 0.06787805259227753, 0.06353624165058136, 0.06691450625658035, 0.06596498936414719, 0.06716112047433853, 0.07163781672716141, 0.06585481017827988, 0.0664060041308403, 0.06505434215068817, 0.06682972609996796, 0.06640738993883133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
