batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;1.745236873626709;1.8211194276809692;0.18552695214748383;1.235265851020813;-0.01693885028362274;2.398545742034912;-2.8306228979361305e-43;2.853316307067871;0.2588936686515808;1.6412955522537231
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;1.6522551774978638;1.73334538936615;0.2066691666841507;1.173622965812683;0.020474394783377647;2.5171637535095215;-2.8306228979361305e-43;2.751819372177124;0.3167944550514221;1.7254019975662231
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;1.6522551774978638;1.73334538936615;0.2066691666841507;1.173622965812683;0.020474394783377647;2.5171637535095215;-2.8306228979361305e-43;2.751819372177124;0.3167944550514221;1.7254019975662231
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;1.745236873626709;1.8211194276809692;0.18552695214748383;1.235265851020813;-0.01693885028362274;2.398545742034912;-2.8306228979361305e-43;2.853316307067871;0.2588936686515808;1.6412955522537231
2;1.7442119121551514;1.7590372562408447;0.16964191198349;1.2140461206436157;0.0007714383536949754;2.448277473449707;-2.8306228979361305e-43;2.8793978691101074;0.2454504817724228;1.6156258583068848
2;1.6838620901107788;1.7267987728118896;0.2044857293367386;1.1833223104476929;0.008842837065458298;2.516866683959961;-2.8306228979361305e-43;2.8316776752471924;0.3076246976852417;1.725675344467163
3;1.726138949394226;1.7403429746627808;0.18009509146213531;1.2375291585922241;0.004497163463383913;2.477010488510132;-2.8306228979361305e-43;2.858623504638672;0.3081674873828888;1.6386096477508545
3;1.6771198511123657;1.7146223783493042;0.19953134655952454;1.1801772117614746;-0.019754352048039436;2.5358080863952637;-2.8306228979361305e-43;2.8029606342315674;0.327937513589859;1.7200944423675537
4;1.7427796125411987;1.7288599014282227;0.18089605867862701;1.2334831953048706;-0.007205741945654154;2.4561102390289307;-2.8306228979361305e-43;2.9028570652008057;0.30221113562583923;1.6419671773910522
4;1.7060478925704956;1.721542477607727;0.21425339579582214;1.2177650928497314;-0.011939752846956253;2.544795274734497;-2.8306228979361305e-43;2.831263542175293;0.33952420949935913;1.7264996767044067
