train_batch;infer_batch;tid;pred;truth;probs
1;3;440;1;0;[[0.3800339698791504, 0.47776955366134644, 0.14219650626182556]]
1;7;449;1;0;[[0.35756388306617737, 0.5008613467216492, 0.14157475531101227]]
1;20;448;1;0;[[0.1389232873916626, 0.6603692173957825, 0.10086990892887115, 0.09983763843774796]]
1;30;437;1;0;[[0.08614307641983032, 0.7425716519355774, 0.08637061715126038, 0.0849146693944931]]
1;35;443;1;0;[[0.0934235081076622, 0.7217102646827698, 0.0891413763165474, 0.0957249328494072]]
1;36;451;1;0;[0.08028106391429901, 0.6557913422584534, 0.13330313563346863, 0.1306244432926178]
1;36;444;1;0;[0.08560115844011307, 0.7481189370155334, 0.08345256745815277, 0.0828273594379425]
1;46;436;1;0;[[0.0561591312289238, 0.796785831451416, 0.07161929458379745, 0.07543577253818512]]
1;55;435;1;0;[[0.05234773829579353, 0.8090929985046387, 0.06929414719343185, 0.06926517188549042]]
1;58;450;1;0;[[0.07860419899225235, 0.6554083824157715, 0.13505777716636658, 0.1309296041727066]]
1;59;445;1;0;[[0.08493726700544357, 0.7496007680892944, 0.08281227201223373, 0.08264971524477005]]
1;62;438;1;0;[[0.04974992945790291, 0.8089426159858704, 0.07077306509017944, 0.07053431868553162]]
1;68;441;1;0;[[0.08262955397367477, 0.7532814741134644, 0.08221378177404404, 0.08187516033649445]]
1;70;433;1;0;[0.054545413702726364, 0.8074943423271179, 0.06913136690855026, 0.06882887333631516]
1;70;432;1;0;[0.05611709877848625, 0.7984379529953003, 0.07127954810857773, 0.07416540384292603]
1;72;439;1;0;[[0.0421287901699543, 0.8297130465507507, 0.06291081011295319, 0.0652473121881485]]
1;74;447;1;0;[[0.21332485973834991, 0.5562499165534973, 0.11505019664764404, 0.11537506431341171]]
1;84;442;1;0;[[0.0875704362988472, 0.7270670533180237, 0.09101919084787369, 0.09434325248003006]]
1;85;434;1;0;[[0.12644480168819427, 0.6706262826919556, 0.10072449594736099, 0.10220445692539215]]
1;2;446;1;0;[[0.05129637196660042, 0.7994434237480164, 0.07418214529752731, 0.07507801800966263]]
1;3;440;1;0;[[0.04545409977436066, 0.8381030559539795, 0.05885160341858864, 0.057591188699007034]]
1;7;449;1;0;[[0.09965734928846359, 0.7327219247817993, 0.08462365716695786, 0.08299703896045685]]
1;20;448;1;0;[[0.06171948090195656, 0.7914387583732605, 0.07179387658834457, 0.07504796981811523]]
1;30;437;1;0;[[0.04114409163594246, 0.8480298519134521, 0.05528545007109642, 0.05554056540131569]]
1;35;443;1;0;[[0.08504276722669601, 0.7591506242752075, 0.0760219618678093, 0.07978466153144836]]
1;36;451;1;0;[0.07769188284873962, 0.6778259873390198, 0.12397225201129913, 0.12050990760326385]
1;36;444;1;0;[0.08153615146875381, 0.7718614935874939, 0.07328429818153381, 0.07331802695989609]
1;46;436;1;0;[[0.042172789573669434, 0.8397615551948547, 0.058669913560152054, 0.05939575284719467]]
1;55;435;1;0;[[0.040265053510665894, 0.8469058275222778, 0.055484168231487274, 0.05734489858150482]]
1;58;450;1;0;[[0.07724215090274811, 0.6823468208312988, 0.12087851762771606, 0.11953254044055939]]
1;59;445;1;0;[[0.08204618841409683, 0.7709779143333435, 0.0734710618853569, 0.07350488007068634]]
1;62;438;1;0;[[0.04310629889369011, 0.8369672298431396, 0.059469256550073624, 0.06045720726251602]]
1;68;441;1;0;[[0.05226884409785271, 0.8263342976570129, 0.06071646139025688, 0.06068035960197449]]
1;70;433;1;0;[0.05256183445453644, 0.8258956670761108, 0.06085583567619324, 0.0606866180896759]
1;70;432;1;0;[0.047756049782037735, 0.8285958170890808, 0.0599622018635273, 0.06368593126535416]
1;72;439;1;0;[[0.04118732362985611, 0.8414733409881592, 0.0564773790538311, 0.06086209788918495]]
1;74;447;1;0;[[0.22168879210948944, 0.5677323341369629, 0.10499151051044464, 0.10558734089136124]]
2;20;448;1;0;[[0.21238400042057037, 0.6563372611999512, 0.06606251746416092, 0.06521616876125336]]
1;84;442;1;0;[[0.08738025277853012, 0.7484710812568665, 0.08075951784849167, 0.08338911831378937]]
1;85;434;1;0;[[0.1300709843635559, 0.6862288117408752, 0.09117275476455688, 0.09252738952636719]]
