infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
dk;incremental;True;-1;1;6;34;0;0.0;0.0;0;0;1.0;8.0;0.0;2;0;0;0;0.0
dk;incremental;True;-1;2;5;56;0;0.0;0.0;0;0;1.0;13.0;0.0;0;0;0;0;0.0
dk;incremental;True;-1;3;35;208;0.0;0.0;0.0;0;0;5.0;16.0;0.0;5;1.0;1.0;0;0.0
dk;incremental;True;-1;4;83;446;0.8571428571428571;0.24;0.4;0.375;0.5454545454545455;15.0;25.0;6.0;12;7.0;1.0;6.0;0.0
dk;incremental;True;-1;5;97;558;1.0;0.16666666666666666;0.25;0.2857142857142857;0.4;16.0;24.0;4.0;7;4.0;0;4.0;0.0
dk;incremental;True;-1;6;113;796;1.0;0.16;0.2222222222222222;0.2758620689655173;0.3636363636363636;18.0;25.0;4.0;9;4.0;0;4.0;0.0
dk;incremental;True;-1;7;126;792;1.0;0.14285714285714285;0.21052631578947367;0.25;0.34782608695652173;19.0;28.0;4.0;7;4.0;0;4.0;0.0
dk;incremental;True;-1;8;130;999;1.0;0.17857142857142858;0.2631578947368421;0.30303030303030304;0.4166666666666667;19.0;28.0;5.0;12;5.0;0;5.0;0.0
dk;incremental;True;-1;9;126;1149;1.0;0.2857142857142857;0.4;0.4444444444444445;0.5714285714285715;20.0;28.0;8.0;9;8.0;0;8.0;0.0
dk;incremental;True;-1;10;119;1291;0.875;0.30434782608695654;0.4666666666666667;0.4516129032258065;0.608695652173913;15.0;23.0;7.0;15;8.0;1.0;7.0;0.0
dk;incremental;True;-1;11;80;1036;0.9090909090909091;0.43478260869565216;0.6666666666666666;0.5882352941176471;0.7692307692307692;15.0;23.0;10.0;11;11.0;1.0;10.0;0.0
dk;incremental;True;-1;12;74;1142;0.8;0.2;0.36363636363636365;0.32000000000000006;0.5000000000000001;11.0;20.0;4.0;7;5.0;1.0;4.0;0.0
dk;incremental;True;-1;13;116;1461;1.0;0.35714285714285715;0.5882352941176471;0.5263157894736842;0.7407407407407407;17.0;28.0;10.0;12;10.0;0;10.0;0.0
dk;incremental;True;-1;14;54;1504;1.0;0.18181818181818182;0.5;0.3076923076923077;0.6666666666666666;8.0;22.0;4.0;6;4.0;0;4.0;0.0
dk;incremental;True;-1;15;51;1162;1.0;0.16666666666666666;0.4444444444444444;0.2857142857142857;0.6153846153846153;9.0;24.0;4.0;7;4.0;0;4.0;0.0
dk;incremental;True;-1;16;89;2022;1.0;0.25;0.5384615384615384;0.4;0.7000000000000001;13.0;28.0;7.0;8;7.0;0;7.0;0.0
dk;incremental;True;-1;17;79;2324;1.0;0.23076923076923078;0.6;0.375;0.7499999999999999;10.0;26.0;6.0;9;6.0;0;6.0;0.0
dk;incremental;True;-1;18;34;1601;1.0;0.18181818181818182;0.8;0.3076923076923077;0.888888888888889;5.0;22.0;4.0;4;4.0;0;4.0;0.0
dk;incremental;True;-1;19;40;1302;0.75;0.13043478260869565;0.5;0.22222222222222218;0.6;6.0;23.0;3.0;5;4.0;1.0;3.0;0.0
dk;incremental;True;-1;20;64;1553;0.75;0.125;0.75;0.21428571428571427;0.75;4.0;24.0;3.0;6;4.0;1.0;3.0;0.0
dk;incremental;True;-1;21;82;1619;0.8571428571428571;0.21428571428571427;0.6666666666666666;0.34285714285714286;0.75;9.0;28.0;6.0;9;7.0;1.0;6.0;0.0
dk;incremental;True;-1;22;126;2774;1.0;0.22857142857142856;0.8;0.3720930232558139;0.888888888888889;10.0;35.0;8.0;9;8.0;0;8.0;0.0
dk;incremental;True;-1;23;67;2018;1.0;0.16129032258064516;0.7142857142857143;0.27777777777777773;0.8333333333333333;7.0;31.0;5.0;8;5.0;0;5.0;0.0
dk;incremental;True;-1;24;88;2328;0.8333333333333334;0.16129032258064516;0.45454545454545453;0.27027027027027023;0.5882352941176471;11.0;31.0;5.0;8;6.0;1.0;5.0;0.0
dk;incremental;True;-1;25;109;2660;1.0;0.17647058823529413;0.6666666666666666;0.3;0.8;9.0;34.0;6.0;9;6.0;0;6.0;0.0
