infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
dk;incremental;True;-1;1;6;34;0.0;0.0;0.0;0;0;1.0;8.0;0.0;3;1.0;1.0;0;0.0
dk;incremental;True;-1;2;1;19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
dk;incremental;True;-1;3;14;128;0;0.0;0.0;0;0;1.0;3.0;0.0;4;0;0;0;0.0
dk;incremental;True;-1;4;36;359;1.0;0.625;1.0;0.7692307692307693;1.0;5.0;8.0;5.0;9;5.0;0;5.0;0.0
dk;incremental;True;-1;5;29;534;1.0;0.25;0.25;0.4;0.4;4.0;4.0;1.0;4;1.0;0;1.0;0.0
dk;incremental;True;-1;6;24;530;1.0;0.4;0.5;0.5714285714285715;0.6666666666666666;4.0;5.0;2.0;7;2.0;0;2.0;0.0
dk;incremental;True;-1;7;23;761;1.0;0.42857142857142855;0.6;0.6;0.7499999999999999;5.0;7.0;3.0;6;3.0;0;3.0;0.0
dk;incremental;True;-1;8;25;679;1.0;0.5;1.0;0.6666666666666666;1.0;2.0;4.0;2.0;9;2.0;0;2.0;0.0
dk;incremental;True;-1;9;19;943;1.0;0.4;0.5;0.5714285714285715;0.6666666666666666;4.0;5.0;2.0;3;2.0;0;2.0;0.0
dk;incremental;True;-1;10;27;708;1.0;0.3333333333333333;0.3333333333333333;0.5;0.5;3.0;3.0;1.0;8;1.0;0;1.0;0.0
dk;incremental;True;-1;11;33;682;1.0;0.3333333333333333;0.3333333333333333;0.5;0.5;6.0;6.0;2.0;2;2.0;0;2.0;0.0
dk;incremental;True;-1;12;30;758;1.0;0.6666666666666666;0.8;0.8;0.888888888888889;5.0;6.0;4.0;6;4.0;0;4.0;0.0
dk;incremental;True;-1;13;42;1055;1.0;0.36363636363636365;0.5;0.5333333333333333;0.6666666666666666;8.0;11.0;4.0;6;4.0;0;4.0;0.0
dk;incremental;True;-1;14;28;1412;1.0;0.25;0.5;0.4;0.6666666666666666;2.0;4.0;1.0;3;1.0;0;1.0;0.0
dk;incremental;True;-1;15;31;688;1.0;0.6666666666666666;0.8;0.8;0.888888888888889;5.0;6.0;4.0;7;4.0;0;4.0;0.0
